Locus_tag	ORF_start	ORF_stop	Gene_start	Gene_end	Peptide_count	Name_protein
YPO3710	4143419	4144354	4143419	4144348	7	maltose regulon periplasmic protein
YPO3711	4144571	4146016	4144571	4145842	5	maltoporin
YPO3712	4145913	4147025	4145913	4147022	10	maltose/maltodextrin transporter ATP-binding protein
YPO3714	4147812	4149035	4147824	4149035	29	maltose ABC transporter periplasmic protein
YPO3715	4149159	4150799	4149222	4150799	8	maltose transporter membrane protein
YPO3718	4152388	4154046	4152388	4154034	46	glucose-6-phosphate isomerase
YPO3719	4154404	4155789	4154404	4155789	3	aspartate kinase III
YPO3722	4163115	4166825	4163115	4166810	7	B12-dependent methionine synthase
YPO3724	4167989	4169863	4167989	4169716	4	bifunctional isocitrate dehydrogenase kinase/phosphatase protein
YPO3725	4169972	4171297	4169972	4171279	42	isocitrate lyase
YPO3726	4171326	4172975	4171326	4172924	32	malate synthase
YPO3727	4173345	4174313	4173345	4174274	1	homoserine O-succinyltransferase
YPO3728	4181073	4182707	4181118	4182707	34	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
YPO3729	4182725	4184053	4182767	4184053	16	phosphoribosylamine--glycine ligase
YPO3731	4184904	4185182	4184904	4185179	35	transcriptional regulator HU subunit alpha
YPO3732	4185368	4185967	4185368	4185958	4	hypothetical protein YPO3732
YPO3734	4186774	4187853	4186774	4187841	13	uroporphyrinogen decarboxylase
YPO3736	4188838	4189638	4188838	4189620	2	NADH pyrophosphatase
YPO3737	4189615	4190226	4189717	4190226	3	anti-RNA polymerase sigma 70 factor
YPO3742	4194096	4195124	4194309	4195124	1	thiazole synthase
YPO3743	4195084	4196247	4195117	4196247	1	thiamine biosynthesis protein ThiH
YPO3746	4197264	4201520	4197264	4201484	144	DNA-directed RNA polymerase subunit beta'
YPO3747	4201613	4205683	4201613	4205641	156	DNA-directed RNA polymerase subunit beta
YPO3748	4205984	4206388	4205984	4206352	29	50S ribosomal protein L7/L12
YPO3749	4206419	4206964	4206419	4206916	26	50S ribosomal protein L10
YPO3750	4207281	4207985	4207281	4207985	42	50S ribosomal protein L1
YPO3751	4207989	4208417	4207989	4208417	36	50S ribosomal protein L11
YPO3752	4208608	4209162	4208608	4209153	16	transcription antitermination protein NusG
YPO3754	4209789	4211006	4209789	4210973	50	elongation factor Tu
YPO3758	4214608	4215633	4214683	4215633	6	pantothenate kinase
YPO3759	4215668	4216645	4215668	4216627	8	biotin--protein ligase
YPO3760	4216624	4217673	4216624	4217661	4	UDP-N-acetylenolpyruvoylglucosamine reductase
YPO3761	4223798	4224352	4223798	4224331	2	protoporphyrinogen oxidase
YPO3762	4224353	4225825	4224353	4225804	1	potassium transporter
YPO3765	4227165	4228520	4227165	4228496	29	proline dipeptidase
YPO3766	4228778	4231012	4228823	4231012	38	multifunctional fatty acid oxidation complex subunit alpha
YPO3767	4231021	4232187	4231024	4232187	17	3-ketoacyl-CoA thiolase
YPO3768	4232347	4233102	4232347	4233048	9	FMN reductase
YPO3769	4233103	4234635	4233103	4234599	15	3-octaprenyl-4-hydroxybenzoate decarboxylase
YPO3770	4234826	4235335	4234847	4235335	1	transcriptional activator RfaH
YPO3771	4235445	4236476	4235445	4236467	5	delta-aminolevulinic acid dehydratase
YPO3777	4240058	4240723	4240058	4240720	3	Sec-independent protein translocase protein TatB
YPO3778	4240724	4241005	4240724	4240990	5	Sec-independent protein translocase protein TatA
YPO3779	4241170	4242870	4241170	4242801	9	putative ubiquinone biosynthesis protein UbiB
YPO3780	4242801	4243505	4242801	4243433	4	hypothetical protein YPO3780
YPO3781	4243465	4244223	4243465	4244220	9	ubiquinone/menaquinone biosynthesis methyltransferase
YPO3782	4244312	4245835	4244312	4245745	2	putative DNA recombination protein
YPO3786	4249953	4250768	4249953	4250714	11	uridine phosphorylase
YPO3787	4251049	4252014	4251211	4252014	4	putative carboxymethylenebutenolidase
YPO3788	4252069	4254360	4252069	4254345	12	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
YPO3792	4257600	4258367	4257600	4258349	1	cytoplasmic glycerophosphodiester phosphodiesterase
YPO3796	4261453	4262805	4261453	4262772	1	glycerol-3-phosphate transporter periplasmic binding protein
YPO3808	4274244	4275377	4274244	4275359	9	branched-chain amino acid-binding protein
YPO3809	4275667	4276173	4275781	4276173	3	putative acetyltransferase
YPO3812	4278259	4279239	4278259	4279212	2	cell division protein FtsX
YPO3813	4279202	4279900	4279202	4279870	11	cell division protein FtsE
YPO3814	4279876	4281507	4279876	4281501	20	cell division protein
YPO3816	4281780	4282445	4281783	4282445	2	16S rRNA m(2)G966-methyltransferase
YPO3817	4282894	4283322	4282894	4283313	5	hypothetical protein YPO3817
YPO3818	4283525	4283869	4283525	4283845	2	hypothetical protein YPO3818
YPO3823	4288952	4289488	4288961	4289488	9	hypothetical protein YPO3823
YPO3825	4290942	4292234	4290942	4292216	1	anaerobic glycerol-3-phosphate dehydrogenase subunit B
YPO3827	4294423	4295601	4294486	4295601	2	glycerophosphodiester phosphodiesterase
YPO3829	4297143	4298138	4297143	4297952	9	putative sugar phosphatase
YPO3830	4297987	4299003	4297987	4299000	11	lysophospholipase L2
YPO3833	4300594	4302549	4300594	4302426	6	ATP-dependent DNA helicase RecQ
YPO3834	4302504	4303403	4302504	4303382	4	phospholipase A
YPO3835	4303598	4304074	4303604	4304074	2	hypothetical protein YPO3835
YPO3837	4305149	4306171	4305149	4306099	5	magnesium/nickel/cobalt transporter CorA
YPO3838	4306748	4307620	4306748	4307590	13	hypothetical protein YPO3838
YPO3839	4307604	4308833	4307604	4308821	16	hypothetical protein YPO3839
YPO3840	4309210	4309935	4309249	4309935	2	putative TetR-family regulatory protein
YPO3841	4310049	4312220	4310049	4312211	2	DNA-dependent helicase II
YPO3842	4312313	4313065	4312313	4313029	5	flavin mononucleotide phosphatase
YPO3844	4313937	4314644	4313937	4314641	8	hypothetical protein YPO3844
YPO3846	4315714	4315905	4315714	4315902	2	putative lipoprotein
YPO3847	4316045	4316374	4316054	4316374	1	frataxin-like protein
YPO3848	4316618	4319266	4316618	4319170	1	adenylate cyclase
YPO3849	4319418	4320605	4319664	4320605	7	porphobilinogen deaminase
YPO3850	4320593	4321351	4320602	4321351	1	uroporphyrinogen-III synthase
YPO3851	4321358	4322506	4321382	4322506	17	putative uroporphyrinogen III C-methyltransferase
YPO3852	4322491	4323729	4322509	4323729	10	putative protoheme IX biogenesis protein
YPO3855	4327801	4328568	4327801	4328541	6	putative UDP-N-acetyl-D-mannosaminuronic acid transferase
YPO3856	4328550	4329956	4328550	4329914	1	putative common antigen polymerase
YPO3857	4329911	4331002	4329911	4330996	14	4-alpha-L-fucosyltransferase
YPO3859	4332277	4333488	4332277	4333407	19	TDP-4-oxo-6-deoxy-D-glucose transaminase
YPO3860	4333409	4334206	4333409	4334077	2	TDP-fucosamine acetyltransferase
YPO3861	4334124	4335236	4334124	4335005	12	glucose-1-phosphate thymidylyltransferase
YPO3862	4335300	4336385	4335300	4336367	6	dTDP-D-glucose-4,6-dehydratase
YPO3863	4336364	4337653	4336364	4337626	13	UDP-N-acetyl-D-mannosamine dehydrogenase
YPO3864	4337623	4338858	4337623	4338753	5	UDP-N-acetylglucosamine 2-epimerase
YPO3865	4339034	4340116	4339034	4340095	21	lipopolysaccharide biosynthesis protein WzzE
YPO3867	4341763	4343034	4341763	4343022	46	transcription termination factor Rho
YPO3868	4343502	4343831	4343502	4343828	13	thioredoxin 1
YPO3869	4343929	4345233	4343947	4345233	11	ATP-dependent RNA helicase RhlB
YPO3872	4346899	4349037	4346899	4348920	11	ATP-dependent DNA helicase Rep
YPO3873	4349100	4349405	4349124	4349405	5	peptidyl-prolyl cis-trans isomerase C
YPO3888	4362378	4363940	4362378	4363856	6	ketol-acid reductoisomerase
YPO3889	4364061	4365023	4364142	4365023	1	DNA-binding transcriptional regulator IlvY
YPO3896	4368515	4370077	4368515	4370059	5	threonine dehydratase
YPO3897	4370065	4371975	4370065	4371915	15	dihydroxy-acid dehydratase
YPO3899	4372226	4373230	4372226	4373152	8	branched-chain amino acid aminotransferase
YPO3901	4373429	4375129	4373429	4375075	1	acetolactate synthase 2 catalytic subunit
YPO3903	4377478	4377900	4377478	4377816	13	hypothetical protein YPO3903
YPO3908	4382402	4383373	4382402	4383358	8	putative periplasmic protein precursor
YPO3909	4390216	4391175	4390216	4391079	4	glutamate racemase
YPO3910	4391024	4393168	4391024	4392919	9	vitamin B12/cobalamin outer membrane transporter
YPO3911	4393366	4394484	4393381	4394484	6	tRNA (uracil-5-)-methyltransferase
YPO3913	4395038	4395700	4395038	4395685	3	DNA-binding transcriptional repressor FabR
YPO3914	4395864	4397291	4395891	4397291	9	soluble pyridine nucleotide transhydrogenase
YPO3915	4397274	4398191	4397274	4398191	14	DNA-binding transcriptional regulator OxyR
YPO3917	4399128	4400627	4399164	4400627	2	dihydrolipoamide dehydrogenase
YPO3924	4408919	4410304	4408919	4410292	7	argininosuccinate lyase
YPO3925	4410459	4411244	4410459	4411232	3	acetylglutamate kinase
YPO3927	4411401	4412414	4411401	4412405	6	N-acetyl-gamma-glutamyl-phosphate reductase
YPO3928	4412623	4413819	4412650	4413819	14	acetylornithine deacetylase
YPO3929	4414133	4416829	4414193	4416829	42	phosphoenolpyruvate carboxylase
YPO3937	4421173	4422681	4421260	4422681	2	glycerol-3-phosphate dehydrogenase
YPO3938	4422844	4425363	4422844	4425291	60	glycogen phosphorylase
YPO3939	4425460	4426938	4425460	4426890	12	glycogen synthase
YPO3941	4428398	4430464	4428398	4430386	7	glycogen debranching enzyme
YPO3942	4430388	4432586	4430388	4432571	4	glycogen branching enzyme
YPO3943	4433062	4434774	4433077	4434774	1	hypothetical protein YPO3943
YPO3944	4434982	4444029	4434982	4444023	2	putative invasin
YPO3949	4447118	4448254	4447118	4448221	17	aspartate-semialdehyde dehydrogenase
YPO3953	4450602	4451120	4450602	4451105	5	putative gluconokinase
YPO3954	4451268	4452638	4451322	4452638	2	putative gluconate permease
YPO3955	4452730	4453806	4452730	4453725	3	gluconate utilization system Gnt-I transcriptional repressor
YPO3956	4453854	4454561	4453854	4454549	3	hypothetical protein YPO3956
YPO3958	4455226	4456050	4455313	4456050	1	putative response regulator protein
YPO3960	4457252	4458220	4457252	4458112	4	hypothetical protein YPO3960
YPO3962	4458896	4459870	4458896	4459840	1	sugar-binding transport protein
YPO3966	4465259	4466677	4465259	4466455	1	hypothetical protein YPO3966
YPO3967	4466622	4468262	4466766	4468262	3	phosphate transport protein
YPO3970	4470141	4470608	4470162	4470608	16	universal stress protein A
YPO3971	4470837	4472198	4470855	4472198	31	glutamate dehydrogenase
YPO3974	4473845	4474618	4473845	4474615	2	putative methyltransferase
YPO3975	4474619	4476688	4474619	4476661	45	oligopeptidase A
YPO3976	4476969	4477832	4476990	4477832	6	hypothetical protein YPO3976
YPO3977	4477928	4479370	4478018	4479370	20	glutathione reductase
YPO3984	4485558	4488824	4485558	4488770	1	putative autotransporter protein
YPO3985	4489379	4490530	4489448	4490530	1	hypothetical protein YPO3985
YPO3986	4490531	4491331	4490555	4491331	4	CDP-diacylglycerol pyrophosphatase
YPO3989	4494746	4495099	4494899	4495099	2	putative tautomerase
YPO3990	4495348	4496322	4495378	4496322	9	2-dehydro-3-deoxygluconokinase
YPO3991	4496486	4498072	4496486	4497985	9	putative insulinase family protease
YPO3994	4500698	4502419	4500698	4502416	1	periplasmic pectate lyase precursor
YPO3996	4504006	4506258	4504006	4506192	8	biofilm formation regulator HmsP
YPO4003	4511834	4513498	4511834	4513441	13	periplasmic dipeptide transport protein
YPO4012	4522790	4523629	4522790	4523380	1	two-component system response regulator
YPO4013	4523496	4525193	4523496	4525187	1	phosphoethanolamine transferase
YPO4014	4525716	4527185	4525716	4527179	9	hypothetical protein YPO4014
YPO4016	4529468	4531036	4529468	4531000	1	histidine ammonia-lyase
YPO4018	4533331	4534359	4533415	4534359	3	pyridoxal-phosphate dependent protein
YPO4019	4534347	4534922	4534356	4534922	9	adenine phosphoribosyltransferase
YPO4021	4535897	4537180	4535936	4537180	15	hypothetical protein YPO4021
YPO4022	4537649	4538656	4537703	4538656	4	putative iron transport protein
YPO4037	4552386	4553396	4552386	4553381	4	D-xylose transporter subunit XylF
YPO4039	4555278	4556741	4555287	4556741	7	xylulose kinase
YPO4054	4571507	4572901	4571507	4572895	5	selenocysteine synthase
YPO4055	4573079	4574044	4573079	4574008	8	formate dehydrogenase accessory protein FdhE
YPO4060	4578856	4579731	4578907	4579731	3	formate dehydrogenase accessory protein
YPO4061	4580107	4580790	4580167	4580790	38	superoxide dismutase
YPO4064	4584113	4584613	4584161	4584613	4	hypothetical protein YPO4064
YPO4065	4584782	4585213	4584782	4585138	4	hypothetical protein YPO4065
YPO4067	4586148	4587419	4586148	4587311	11	mannitol-1-phosphate 5-dehydrogenase
YPO4068	4587448	4589388	4587448	4589379	6	PTS system, mannitol-specific IIABC component
YPO4070	4590029	4590754	4590029	4590754	34	hypothetical protein YPO4070
YPO4071	4591221	4593299	4591221	4593290	41	glycyl-tRNA synthetase subunit beta
YPO4072	4593300	4594241	4593300	4594214	9	glycyl-tRNA synthetase subunit alpha
YPO4074	4594536	4595114	4594542	4595114	1	DNA-3-methyladenine glycosylase
YPO4076	4595915	4596583	4595924	4596583	5	putative outer membrane lipoprotein
YPO4078	4597826	4598857	4597877	4598857	10	putative D-isomer specific 2-hydroxyacid dehydrogenase
YPO4080	4599065	4601209	4599146	4601209	13	periplasmic alpha-amylase precursor
YPO4084	4605931	4606440	4605931	4606395	16	heat shock chaperone IbpB
YPO4085	4606676	4607101	4606676	4607089	13	heat shock protein IbpA
YPO4086	4607442	4607795	4607457	4607795	1	hypothetical protein YPO4086
YPO4089	4608577	4609620	4608658	4609620	1	hypothetical protein YPO4089
YPO4090	4609575	4610567	4609614	4610567	1	ornithine cyclodeaminase
YPO4093	4612519	4613415	4612519	4613328	4	sugar phosphatase
YPO4094	4613544	4615997	4613544	4615958	54	DNA gyrase subunit B
YPO4095	4615978	4617315	4615978	4617063	1	recombination protein F
YPO4096	4617236	4618360	4617236	4618336	14	DNA polymerase III subunit beta
YPO4097	4618341	4619768	4618341	4619729	14	chromosomal replication initiation protein
YPO4100	4620427	4620579	4620439	4620579	1	50S ribosomal protein L34
YPO4101	4620583	4620957	4620598	4620957	1	ribonuclease P
YPO4102	4621166	4622821	4621181	4622821	12	putative inner membrane protein translocase component YidC
YPO4103	4622943	4624328	4622964	4624328	7	tRNA modification GTPase TrmE
YPO4104	4624487	4625713	4624514	4625713	14	trans-2-enoyl-CoA reductase
YPO4111	4631890	4632786	4631890	4632744	1	putative periplasmic solute-binding protein
YPO4113	4633931	4634674	4633931	4634653	11	transcriptional regulator PhoU
YPO4114	4634741	4635532	4634741	4635517	7	phosphate transporter subunit
YPO4117	4637672	4638745	4637672	4638712	18	phosphate ABC transporter periplasmic substrate-binding protein PstS
YPO4118	4639195	4641069	4639195	4641024	67	glucosamine--fructose-6-phosphate aminotransferase
YPO4119	4641225	4642616	4641225	4642595	18	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
YPO4120	4643216	4643650	4643216	4643638	20	F0F1 ATP synthase subunit epsilon
YPO4121	4643660	4645099	4643660	4645042	97	F0F1 ATP synthase subunit beta
YPO4122	4645198	4646073	4645198	4646061	37	F0F1 ATP synthase subunit gamma
YPO4123	4646123	4647706	4646123	4647664	83	F0F1 ATP synthase subunit alpha
YPO4124	4647679	4648233	4647679	4648212	20	F0F1 ATP synthase subunit delta
YPO4125	4648227	4648718	4648227	4648697	24	F0F1 ATP synthase subunit B
YPO4127	4649048	4649911	4649048	4649872	6	F0F1 ATP synthase subunit A
YPO4129	4650962	4651675	4650962	4651582	5	16S rRNA methyltransferase GidB
YPO4130	4651728	4653719	4651728	4653617	14	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
